source_id,total points,edges,points covered,coverage frac
1232101530,1402020720,58,1304908423,0.9307340500645382
1232101530,1402020720,59,1306412542,0.9318068722978645
1232101530,1402020720,60,1306897997,0.9321531260964532
1232101530,1402020720,61,1307328039,0.9324598562280877
1232101530,1402020720,62,1308646135,0.9333999963994826
1232101530,1402020720,63,1309321579,0.9338817610341736
1232101530,1402020720,64,1309972681,0.9343461635859419
1232101530,1402020720,65,1310250631,0.9345444131524675
1232101530,1402020720,66,1317988700,0.9400636390024251
1232101530,1402020720,67,1319736801,0.9413104829149743
1232101530,1402020720,68,1320079443,0.9415548744529253
1232101530,1402020720,69,1320101632,0.941570700895205
1232101530,1402020720,70,1320346589,0.9417454179992433
1232101530,1402020720,71,1325368109,0.9453270483762893
1232101530,1402020720,72,1327242213,0.9466637647124074
1232101530,1402020720,73,1328599954,0.9476321819266694
1232101530,1402020720,74,1329507007,0.9482791431213655
1232101530,1402020720,75,1330390908,0.9489095910080416
1232101530,1402020720,76,1333577098,0.9511821608456685
1232101530,1402020720,77,1333660773,0.9512418425599302
1232101530,1402020720,78,1333761041,0.9513133593346609
1232101530,1402020720,79,1337018618,0.9536368463941104
1232101530,1402020720,80,1339549063,0.9554417020313366
1232101530,1402020720,81,1339861056,0.9556642329793814
1232101530,1402020720,82,1340196295,0.955903344281531
1232101530,1402020720,83,1340591353,0.9561851218575429
1232101530,1402020720,84,1401977324,0.9999690475330493
1232101530,1402020720,85,1401978676,0.9999700118554596
1232101530,1402020720,86,1401978755,0.9999700682027011
1232101530,1402020720,87,1401978874,0.9999701530801913
1232101530,1402020720,88,1401978981,0.9999702293986069
1232101530,1402020720,89,1401979633,0.9999706944416628
1232101530,1402020720,90,1401979667,0.9999707186923742
1232101530,1402020720,91,1401980427,0.999971260767102
1232101530,1402020720,92,1401980727,0.9999714747439681
1232101530,1402020720,93,1401981196,0.9999718092611356
1232101530,1402020720,94,1401981281,0.9999718698879143
1232101530,1402020720,95,1401982334,0.9999726209467147
1232101530,1402020720,96,1401982622,0.9999728263645062
1232101530,1402020720,97,1401982828,0.9999729732952877
1232101530,1402020720,98,1401982908,0.9999730303557853
1232101530,1402020720,99,1401982996,0.9999730931223327
1232101530,1402020720,100,1401983148,0.9999732015372783
1232101530,1402020720,101,1401983372,0.9999733613066717
1232101530,1402020720,102,1401984057,0.9999738498871829
1232101530,1402020720,103,1401984119,0.9999738941090686
1232101530,1402020720,104,1401984206,0.9999739561623597
1232101530,1402020720,105,1401984326,0.9999740417531062
1232101530,1402020720,106,1401984452,0.99997413162339
1232101530,1402020720,107,1401984871,0.9999744304777465
1232101530,1402020720,108,1401984935,0.9999744761261445
1232101530,1402020720,109,1401985029,0.9999745431722293
1232101530,1402020720,110,1401985306,0.9999747407442025
1232101530,1402020720,111,1401985631,0.9999749725524741
1232101530,1402020720,112,1401985647,0.9999749839645736
1232101530,1402020720,113,1401985716,0.9999750331792528
1232101530,1402020720,114,1401985794,0.999975088813238
1232101530,1402020720,115,1401985866,0.999975140167686
1232101530,1402020720,116,1401985957,0.9999752050740021
1232101530,1402020720,117,1401986209,0.9999753848145696
1232101530,1402020720,118,1401986317,0.9999754618462414
1232101530,1402020720,119,1401986424,0.9999755381646571
1232101530,1402020720,120,1401986715,0.9999757457222173
1232101530,1402020720,121,1401986980,0.9999759347351157
1232101530,1402020720,122,1401987145,0.9999760524223922
1232101530,1402020720,123,1401987247,0.9999761251745267
1232101530,1402020720,124,1401987386,0.9999762243171413
1232101530,1402020720,125,1401987431,0.9999762564136713
1232101530,1402020720,126,1401987457,0.999976274958333
1232101530,1402020720,127,1401987574,0.9999763584093108
1232101530,1402020720,128,1401987636,0.9999764026311965
1232101530,1402020720,129,1401987995,0.9999766586901797
1232101530,1402020720,130,1401988064,0.9999767079048589
1232101530,1402020720,131,1401988196,0.9999768020546801
1232101530,1402020720,132,1401988529,0.9999770395690015
1232101530,1402020720,133,1401988643,0.9999771208802106
1232101530,1402020720,134,1401988716,0.9999771729479148
1232101530,1402020720,135,1401988756,0.9999772014781636
1232101530,1402020720,136,1401988953,0.9999773419896391
1232101530,1402020720,137,1401989139,0.9999774746552961
1232101530,1402020720,138,1401989274,0.9999775709448859
1232101530,1402020720,139,1401989454,0.9999776993310056
1232101530,1402020720,140,1401989475,0.9999777143093862
1232101530,1402020720,141,1401989595,0.9999777999001327
1232101530,1402020720,142,1401989738,0.9999779018957723
1232101530,1402020720,143,1401989896,0.9999780145902551
1232101530,1402020720,144,1401989988,0.9999780802098275
1232101530,1402020720,145,1401990011,0.9999780966147205
1232101530,1402020720,146,1401990076,0.9999781429763749
1232101530,1402020720,147,1401990201,0.9999782321334024
1232101530,1402020720,148,1401990346,0.9999783355555544
1232101530,1402020720,149,1401990512,0.9999784539560871
1232101530,1402020720,150,1401990572,0.9999784967514603
1232101530,1402020720,151,1401990621,0.9999785317010151
1232101530,1402020720,152,1401990649,0.9999785516721893
1232101530,1402020720,153,1401990721,0.9999786030266371
1232101530,1402020720,154,1401990914,0.9999787406850877
1232101530,1402020720,155,1401990959,0.9999787727816176
1232101530,1402020720,156,1401990976,0.9999787849069735
1232101530,1402020720,157,1401991058,0.9999788433939835
1232101530,1402020720,158,1401991163,0.9999789182858867
1232101530,1402020720,159,1401991318,0.9999790288406009
1232101530,1402020720,160,1401991333,0.9999790395394442
