dataset,metric,method,dimensions,sources,total points,edges,mean points covered,median points covered,min points covered,max points covered,sources below 99.5% coverage,sources below 100% coverage
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56872,999999999.5225,1000000000.0,999995225,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56873,999999999.5226,1000000000.0,999995226,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56874,999999999.5227,1000000000.0,999995227,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56875,999999999.5228,1000000000.0,999995228,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56876,999999999.5229,1000000000.0,999995229,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56877,999999999.5231,1000000000.0,999995231,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56878,999999999.5232,1000000000.0,999995232,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56879,999999999.5233,1000000000.0,999995233,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56880,999999999.5235,1000000000.0,999995235,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56881,999999999.5236,1000000000.0,999995236,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56882,999999999.5237,1000000000.0,999995237,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56883,999999999.5238,1000000000.0,999995238,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56884,999999999.5239,1000000000.0,999995239,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56885,999999999.524,1000000000.0,999995240,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56886,999999999.5241,1000000000.0,999995241,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56887,999999999.5242,1000000000.0,999995242,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56888,999999999.5243,1000000000.0,999995243,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56889,999999999.5244,1000000000.0,999995244,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56890,999999999.5245,1000000000.0,999995245,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56891,999999999.5246,1000000000.0,999995246,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56892,999999999.5247,1000000000.0,999995247,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56893,999999999.5248,1000000000.0,999995248,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56894,999999999.5249,1000000000.0,999995249,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56895,999999999.525,1000000000.0,999995250,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56896,999999999.5251,1000000000.0,999995251,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56897,999999999.5252,1000000000.0,999995252,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56898,999999999.5253,1000000000.0,999995253,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56899,999999999.5254,1000000000.0,999995254,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56900,999999999.5255,1000000000.0,999995255,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56901,999999999.5256,1000000000.0,999995256,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56902,999999999.5257,1000000000.0,999995257,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56903,999999999.5258,1000000000.0,999995258,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56904,999999999.526,1000000000.0,999995260,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56905,999999999.5261,1000000000.0,999995261,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56906,999999999.5262,1000000000.0,999995262,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56907,999999999.5263,1000000000.0,999995263,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56908,999999999.5264,1000000000.0,999995264,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56909,999999999.5265,1000000000.0,999995265,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56910,999999999.5266,1000000000.0,999995266,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56911,999999999.5267,1000000000.0,999995267,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56912,999999999.5268,1000000000.0,999995268,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56913,999999999.5269,1000000000.0,999995269,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56914,999999999.527,1000000000.0,999995270,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56915,999999999.5271,1000000000.0,999995271,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56916,999999999.5273,1000000000.0,999995273,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56917,999999999.5274,1000000000.0,999995274,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56918,999999999.5275,1000000000.0,999995275,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56919,999999999.5276,1000000000.0,999995276,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56920,999999999.5277,1000000000.0,999995277,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56921,999999999.5278,1000000000.0,999995278,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56922,999999999.5279,1000000000.0,999995279,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56923,999999999.528,1000000000.0,999995280,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56924,999999999.5281,1000000000.0,999995281,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56925,999999999.5282,1000000000.0,999995282,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56926,999999999.5283,1000000000.0,999995283,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56927,999999999.5284,1000000000.0,999995284,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56928,999999999.5285,1000000000.0,999995285,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56929,999999999.5286,1000000000.0,999995286,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56930,999999999.5287,1000000000.0,999995287,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56931,999999999.5288,1000000000.0,999995288,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56932,999999999.5289,1000000000.0,999995289,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56933,999999999.529,1000000000.0,999995290,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56934,999999999.5291,1000000000.0,999995291,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56935,999999999.5293,1000000000.0,999995293,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56936,999999999.5294,1000000000.0,999995294,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56937,999999999.5296,1000000000.0,999995296,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56938,999999999.5297,1000000000.0,999995297,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56939,999999999.5298,1000000000.0,999995298,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56940,999999999.53,1000000000.0,999995300,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56941,999999999.5301,1000000000.0,999995301,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56942,999999999.5302,1000000000.0,999995302,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56943,999999999.5303,1000000000.0,999995303,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56944,999999999.5304,1000000000.0,999995304,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56945,999999999.5305,1000000000.0,999995305,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56946,999999999.5306,1000000000.0,999995306,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56947,999999999.5307,1000000000.0,999995307,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56948,999999999.5308,1000000000.0,999995308,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56949,999999999.5309,1000000000.0,999995309,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56950,999999999.531,1000000000.0,999995310,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56951,999999999.5311,1000000000.0,999995311,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56952,999999999.5312,1000000000.0,999995312,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56953,999999999.5313,1000000000.0,999995313,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56954,999999999.5315,1000000000.0,999995315,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56955,999999999.5316,1000000000.0,999995316,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56956,999999999.5317,1000000000.0,999995317,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56957,999999999.5318,1000000000.0,999995318,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56958,999999999.5319,1000000000.0,999995319,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56959,999999999.532,1000000000.0,999995320,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56960,999999999.5321,1000000000.0,999995321,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56961,999999999.5322,1000000000.0,999995322,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56962,999999999.5323,1000000000.0,999995323,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56963,999999999.5324,1000000000.0,999995324,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56964,999999999.5325,1000000000.0,999995325,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56965,999999999.5326,1000000000.0,999995326,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56966,999999999.5327,1000000000.0,999995327,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56967,999999999.5328,1000000000.0,999995328,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56968,999999999.533,1000000000.0,999995330,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56969,999999999.5331,1000000000.0,999995331,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56970,999999999.5332,1000000000.0,999995332,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56971,999999999.5333,1000000000.0,999995333,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56972,999999999.5335,1000000000.0,999995335,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56973,999999999.5336,1000000000.0,999995336,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56974,999999999.5337,1000000000.0,999995337,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56975,999999999.534,1000000000.0,999995340,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56976,999999999.5341,1000000000.0,999995341,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56977,999999999.5342,1000000000.0,999995342,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56978,999999999.5343,1000000000.0,999995343,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56979,999999999.5344,1000000000.0,999995344,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56980,999999999.5345,1000000000.0,999995345,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56981,999999999.5346,1000000000.0,999995346,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56982,999999999.5348,1000000000.0,999995348,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56983,999999999.5349,1000000000.0,999995349,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56984,999999999.535,1000000000.0,999995350,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56985,999999999.5351,1000000000.0,999995351,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56986,999999999.5352,1000000000.0,999995352,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56987,999999999.5353,1000000000.0,999995353,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56988,999999999.5354,1000000000.0,999995354,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56989,999999999.5356,1000000000.0,999995356,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56990,999999999.5357,1000000000.0,999995357,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56991,999999999.5358,1000000000.0,999995358,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56992,999999999.5359,1000000000.0,999995359,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56993,999999999.536,1000000000.0,999995360,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56994,999999999.5361,1000000000.0,999995361,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56995,999999999.5362,1000000000.0,999995362,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56996,999999999.5363,1000000000.0,999995363,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56997,999999999.5364,1000000000.0,999995364,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56998,999999999.5365,1000000000.0,999995365,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,56999,999999999.5366,1000000000.0,999995366,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,57000,999999999.5367,1000000000.0,999995367,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,57001,999999999.5368,1000000000.0,999995368,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,57002,999999999.5369,1000000000.0,999995369,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,57003,999999999.537,1000000000.0,999995370,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,57004,999999999.5371,1000000000.0,999995371,1000000000,0,1
facebook_sim_searchnet++,euclidean,robust-prune,256,10000,1000000000,57005,999999999.5372,1000000000.0,999995372,1000000000,0,1
